date,category,item1,item2,item3,item4,difficulty,url1,url2,url3,url4,author
Jul07,Temporal lobe gyri,Heschl's,Middle temporal ,Fusiform,Parahippocampal ,green,https://radiopaedia.org/articles/heschls-gyrus-1?lang=us,https://radiopaedia.org/articles/middle-temporal-gyrus?lang=us,https://radiopaedia.org/articles/fusiform-gyrus?lang=us,https://radiopaedia.org/articles/parahippocampal-gyrus?lang=us,
Jul08,Neurologic complications of renal failure,Uremic encephalopathy,Dialysis disequilibrium syndrome,Peripheral neuropathy,Myoclonus,yellow,https://www.ncbi.nlm.nih.gov/books/NBK564327/,https://www.ncbi.nlm.nih.gov/books/NBK559018/,https://pubmed.ncbi.nlm.nih.gov/17195171/,https://www.sciencedirect.com/science/article/abs/pii/S1052305720308260,
Jul08,Brainstem crossing tracts,Medial longitudinal fasciculus,Pyramidal decussation,Decussation of superior cerebellar peduncles,Medial lemniscus,blue,https://radiopaedia.org/articles/medial-longitudinal-fasciculus-1?lang=us,https://radiopaedia.org/articles/medulla-oblongata?lang=us,https://radiopaedia.org/articles/superior-cerebellar-peduncle-1?lang=us,https://radiopaedia.org/articles/medial-lemniscus?lang=us,
Jul08,Acute neurology emergencies,Status epilepticus,Subarachnoid hemorrhage,Acute ischemic stroke,Bacterial meningitis,purple,https://www.ncbi.nlm.nih.gov/books/NBK430686/,https://www.ncbi.nlm.nih.gov/books/NBK441958/,https://www.ncbi.nlm.nih.gov/books/NBK499997/,https://www.ncbi.nlm.nih.gov/books/NBK470351/,
Jul08,Spinal cord long tracts,Corticospinal tract,Spinothalamic tract,Gracile fasciculus,Cuneate fasciculus,green,https://radiopaedia.org/articles/corticospinal-tract?lang=us,https://radiopaedia.org/articles/spinothalamic-tracts?lang=us,https://radiopaedia.org/articles/gracile-fasciculus-1?lang=us,https://radiopaedia.org/articles/cuneate-fasciculus-1?lang=us,
Jul09,Less common autoimmune encephalitides,Anti-DPPX ,Anti-IgLON5 ,Anti-GlyR ,Anti-AMPAR ,yellow,https://aealliance.org/ae-types/anti-dppx-encephalitis/,https://aealliance.org/ae-types/anti-lglon5-disease/,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2024.1387591/full,https://pmc.ncbi.nlm.nih.gov/articles/PMC8175895/,
Jul09,Neurologic complications of liver disease,Encephalopathy,Acquired hepatocerebral degeneration,Asterixis,Myelopathy,yellow,https://www.ncbi.nlm.nih.gov/books/NBK430869/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5623760/,https://www.ncbi.nlm.nih.gov/books/NBK535445/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11181619/,
Jul09,Occipital lobe gyri,Cuneus,Lingual ,Lateral occipital ,Occipital pole,blue,https://radiopaedia.org/articles/cuneus?lang=us,https://radiopaedia.org/articles/lingual-gyrus?lang=us,https://radiopaedia.org/articles/occipital-lobe?lang=us,https://radiopaedia.org/articles/occipital-pole?lang=us,
Jul09,Encephalitis empiric therapy,Acyclovir,Ceftriaxone,Vancomycin,Dexamethasone,yellow,https://www.ncbi.nlm.nih.gov/books/NBK542180/,https://www.ncbi.nlm.nih.gov/books/NBK470351/,https://www.ncbi.nlm.nih.gov/books/NBK470351/,https://www.cdc.gov/other-spotted-fever/hcp/clinical-care/index.html,
Jul10,CSF leaks and intracranial hypotension,Spontaneous intracranial hypotension,CSF-venous fistula,Pachymeningeal enhancement,Subdural hygroma,green,https://radiopaedia.org/articles/spontaneous-intracranial-hypotension,https://radiopaedia.org/articles/csf-venous-fistula,https://radiopaedia.org/articles/pachymeningeal-enhancement,https://radiopaedia.org/articles/subdural-hygroma,
Jul10,Vertebral congenital anomalies,Hemivertebra,Butterfly vertebra,Block vertebra,Klippel-Feil syndrome,yellow,https://radiopaedia.org/articles/hemivertebra,https://radiopaedia.org/articles/butterfly-vertebra,https://radiopaedia.org/articles/block-vertebra,https://radiopaedia.org/articles/klippel-feil-syndrome,
Jul10,Temporal bone vascular variants,Aberrant internal carotid artery,High riding jugular bulb,Jugular bulb dehiscence,Persistent stapedial artery,yellow,https://radiopaedia.org/articles/aberrant-internal-carotid-artery?lang=us,https://radiopaedia.org/articles/high-riding-jugular-bulb-3?lang=us,https://radiopaedia.org/articles/dehiscent-jugular-bulb?lang=us,https://radiopaedia.org/articles/persistent-stapedial-artery?lang=us,
Jul10,Prion diseases,Creutzfeldt-Jakob disease,Kuru,Gerstmann-Straussler-Scheinker disease,Fatal familial insomnia,purple,https://www.ncbi.nlm.nih.gov/books/NBK507860/,https://www.ncbi.nlm.nih.gov/books/NBK559103/,https://www.ninds.nih.gov/health-information/disorders/transmissible-spongiform-encephalopathies,https://www.ncbi.nlm.nih.gov/books/NBK482208/,
Jul11,CNS vasculitis syndromes,Granulomatosis with polyangiitis,Varicella zoster virus ,Polyarteritis nodosa,Cryoglobulinemic ,purple,https://www.ncbi.nlm.nih.gov/books/NBK557827/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6151079/,https://www.ncbi.nlm.nih.gov/books/NBK482157/,https://www.ncbi.nlm.nih.gov/books/NBK557606/,
Jul11,Parietal lobe gyri,Postcentral gyrus,Superior lobule,Inferior lobule,Angular ,green,https://radiopaedia.org/articles/postcentral-gyrus?lang=us,https://radiopaedia.org/articles/superior-parietal-lobule?lang=us,https://radiopaedia.org/articles/inferior-parietal-lobule?lang=us,https://radiopaedia.org/articles/angular-gyrus?lang=us,
Jul11,Optic nerve segments,Intraocular ,Intraorbital ,Intracanalicular ,Intracranial ,green,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,
Jul11,Porphyric neurologic attacks,Acute intermittent neuropathy,Variegate neuropathy,Hereditary coproporphyria neuropathy,ALA dehydratase neuropathy,green,https://www.ncbi.nlm.nih.gov/books/NBK547665/,https://www.ncbi.nlm.nih.gov/books/NBK121283/,https://www.ncbi.nlm.nih.gov/books/NBK114807/,https://www.ncbi.nlm.nih.gov/books/NBK560836/,
Jul12,Cerebral small vessel disease markers,Enlarged perivascular spaces,Deep cerebral microbleeds,Lacunes,White matter hyperintensities,green,https://radiopaedia.org/articles/perivascular-spaces?lang=us,https://radiopaedia.org/articles/cerebral-microhaemorrhage?lang=us,https://radiopaedia.org/articles/lacunar-infarct?lang=us,https://radiopaedia.org/articles/fazekas-scale-for-white-matter-lesions?lang=us,
Jul12,Idiopathic intracranial hypertension management,Weight loss,Acetazolamide,Topiramate,Optic nerve sheath fenestration,purple,https://pmc.ncbi.nlm.nih.gov/articles/PMC6166610/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6166610/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6166610/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6166610/,
Jul12,Thrombotic microangiopathy neurologic issues,Thrombotic thrombocytopenic purpura,Hemolytic uremic syndrome,Atypical HUS,Drug-induced thrombotic microangiopathy,green,https://www.ncbi.nlm.nih.gov/books/NBK556045/,https://www.ncbi.nlm.nih.gov/books/NBK556038/,https://www.ncbi.nlm.nih.gov/books/NBK556038/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9868185/,
Jul12,Cluster headache acute treatments,High-flow oxygen,Sumatriptan,Zolmitriptan,Dihydroergotamine,yellow,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,
Jul13,Orbital septa and fascia,Orbital septum,Periorbita,Tenon capsule,Check ligaments,blue,https://radiopaedia.org/articles/orbital-septum?lang=us,https://radiopaedia.org/articles/myofascial-cone,https://radiopaedia.org/articles/tenon-capsule?lang=us,https://radiopaedia.org/articles/stability-of-the-eye?lang=us,
Jul13,Lyme neuroborreliosis syndromes,Lymphocytic meningitis,Facial nerve palsy,Radiculoneuritis,Lyme encephalopathy,purple,https://www.ncbi.nlm.nih.gov/books/NBK578167/,https://www.cdc.gov/lyme/hcp/clinical-care/neurologic-lyme-disease.html,https://www.cdc.gov/lyme/hcp/clinical-care/neurologic-lyme-disease.html,https://www.ncbi.nlm.nih.gov/books/NBK532894/,
Jul13,Cerebral venous sinuses,Superior sagittal ,Transverse ,Sigmoid ,Straight ,blue,https://radiopaedia.org/articles/superior-sagittal-sinus,https://radiopaedia.org/articles/transverse-sinus,https://radiopaedia.org/articles/sigmoid-sinus,https://radiopaedia.org/articles/straight-sinus,
Jul13,Deep cerebral venous system,Internal cerebral vein,Basal vein of Rosenthal,Vein of Galen,Straight sinus,green,https://radiopaedia.org/articles/internal-cerebral-vein?lang=us,https://radiopaedia.org/articles/basal-vein-of-rosenthal?lang=us,https://radiopaedia.org/articles/vein-of-galen-aneurysmal-malformation-1?lang=us,https://radiopaedia.org/articles/straight-sinus?lang=us,
Jul14,Cluster headache acute treatments,High-flow oxygen,Sumatriptan,Zolmitriptan,Dihydroergotamine,yellow,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,https://www.ncbi.nlm.nih.gov/books/NBK544241/,
Jul14,Spinal cord syndromes,anterior,posterior,central,Brown-Sequard ,green,https://radiopaedia.org/articles/ventral-cord-syndrome?lang=us,https://radiopaedia.org/articles/dorsal-cord-syndrome?lang=us,https://radiopaedia.org/articles/central-cord-syndrome?lang=us,https://radiopaedia.org/articles/brown-sequard-syndrome-1?lang=us,
Jul14,Guillain-Barre variants,Miller-Fisher syndrome,Acute motor axonal neuropathy,Acute motor-sensory axonal neuropathy,Pharyngeal-cervical-brachial ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK507717/,https://pubmed.ncbi.nlm.nih.gov/8871584/,https://pubmed.ncbi.nlm.nih.gov/16138251/,https://jnnp.bmj.com/content/85/3/339,
Jul14,Antiseizure medications,Levetiracetam,Valproate,Lamotrigine,Carbamazepine,green,https://www.ncbi.nlm.nih.gov/books/NBK499890/,https://www.ncbi.nlm.nih.gov/books/NBK559112/,https://www.ncbi.nlm.nih.gov/books/NBK470442/,https://www.ncbi.nlm.nih.gov/books/NBK482455/,
Jul15,Intracranial cystic lesions,Arachnoid cyst,Colloid cyst (third ventricle),Porencephaly,Pineal cyst,yellow,https://radiopaedia.org/articles/arachnoid-cyst,https://radiopaedia.org/articles/colloid-cyst-of-the-third-ventricle,https://radiopaedia.org/articles/porencephaly,https://radiopaedia.org/articles/pineal-cyst,
Jul15,Cranial nerve VII disorders,Bell palsy,Ramsay Hunt syndrome,Facial nerve schwannoma,Hemifacial spasm,blue,https://radiopaedia.org/articles/bell-palsy?lang=us,https://radiopaedia.org/articles/ramsay-hunt-syndrome?lang=us,https://radiopaedia.org/articles/facial-nerve-schwannoma?lang=us,https://radiopaedia.org/articles/hemifacial-spasm?lang=us,
Jul15,Orbital wall fractures,Orbital floor blowout ,Medial orbital wall ,Zygomaticomaxillary complex ,Trapdoor ,blue,https://radiopaedia.org/articles/orbital-blow-out-fracture-2?lang=us,https://radiopaedia.org/cases/medial-orbital-wall-blowout-fracture?lang=us,https://radiopaedia.org/articles/zygomaticomaxillary-complex-fracture-1?lang=us,https://radiopaedia.org/articles/trapdoor-fracture-1?lang=us,
Jul15,Calvarial sutures,Coronal ,Sagittal ,Lambdoid ,Squamous ,blue,https://radiopaedia.org/articles/coronal-suture?lang=us,https://radiopaedia.org/articles/sagittal-suture?lang=us,https://radiopaedia.org/articles/lambdoid-suture?lang=us,https://radiopaedia.org/articles/squamosal-suture?lang=us,
Jul16,Neuropathic pain treatments,Gabapentin,Duloxetine,Capsaicin,Amitriptyline,green,https://www.ncbi.nlm.nih.gov/books/NBK493228/,https://www.ncbi.nlm.nih.gov/books/NBK549806/,https://www.ncbi.nlm.nih.gov/books/NBK459168/,https://www.ncbi.nlm.nih.gov/books/NBK537225/,
Jul16,Neurologic complications of electrolyte disorders,Hypernatremic encephalopathy,Hypocalcemic tetany,Hypercalcemic encephalopathy,Osmotic demyelination syndrome,purple,https://www.ncbi.nlm.nih.gov/books/NBK441960/,https://www.ncbi.nlm.nih.gov/books/NBK430912/,https://www.ncbi.nlm.nih.gov/books/NBK430714/,https://www.ncbi.nlm.nih.gov/books/NBK551697/,
Jul16,Cerebral cranial vault layers,Skin,Dense connective tissue,Aponeurosis,Loose areolar tissue,yellow,https://radiopaedia.org/articles/scalp?lang=us,https://radiopaedia.org/articles/scalp?lang=us,https://radiopaedia.org/articles/galea-aponeurotica?lang=us,https://radiopaedia.org/articles/scalp?lang=us,
Jul16,Dorsal brainstem landmarks,Superior colliculus,Inferior colliculus,Facial colliculus,Obex,blue,https://radiopaedia.org/articles/superior-colliculus,https://radiopaedia.org/articles/inferior-colliculus,https://radiopaedia.org/articles/facial-colliculus,https://radiopaedia.org/articles/obex,
Jul17,Peripheral nerve exam maneuvers,Phalen ,Tinel ,Spurling ,Straight leg raise,green,https://www.ncbi.nlm.nih.gov/books/NBK448179/,https://www.ncbi.nlm.nih.gov/books/NBK448179/,https://www.ncbi.nlm.nih.gov/books/NBK493152/,https://www.ncbi.nlm.nih.gov/books/NBK539717/,
Jul17,Craniosynostosis types,Scaphocephaly,Trigonocephaly,Brachycephaly,Occipital plagiocephaly,blue,https://radiopaedia.org/articles/scaphocephaly?lang=us,https://radiopaedia.org/articles/trigonocephaly?lang=us,https://radiopaedia.org/articles/brachycephaly?lang=us,https://radiopaedia.org/articles/occipital-plagiocephaly?lang=us,
Jul17,Cerebral herniation syndromes,Subfalcine,Uncal,Central,Tonsillar,green,https://radiopaedia.org/articles/subfalcine-herniation?lang=us,https://radiopaedia.org/articles/uncal-herniation-1?lang=us,https://radiopaedia.org/articles/central-herniation?lang=us,https://radiopaedia.org/articles/tonsillar-herniation?lang=us,
Jul17,Parasellar region compartments,Sella turcica,Suprasellar cistern,Cavernous sinus,Pituitary stalk,green,https://radiopaedia.org/articles/pituitary-fossa-1?lang=us,https://radiopaedia.org/articles/suprasellar-cistern?lang=us,https://radiopaedia.org/articles/cavernous-sinus?lang=us,https://radiopaedia.org/articles/pituitary-stalk?lang=us,
Jul18,Sellar and parasellar lesions,Pituitary macroadenoma,Rathke cleft cyst,Hypophysitis,Pituitary apoplexy,blue,https://radiopaedia.org/articles/pituitary-macroadenoma-1,https://radiopaedia.org/articles/rathke-cleft-cyst-2,https://radiopaedia.org/articles/lymphocytic-hypophysitis,https://radiopaedia.org/articles/pituitary-apoplexy,
Jul18,Cavernous sinus contents,Oculomotor nerve,Trochlear nerve,Abducens nerve,Internal carotid artery,blue,https://radiopaedia.org/articles/oculomotor-nerve?lang=us,https://radiopaedia.org/articles/trochlear-nerve?lang=us,https://radiopaedia.org/articles/abducens-nerve?lang=us,https://radiopaedia.org/articles/internal-carotid-artery-1?lang=us,
Jul18,Stroke reperfusion therapies,Carotid stent,Tenecteplase,Mechanical thrombectomy,Permissive hypertension,green,https://radiopaedia.org/articles/carotid-arterial-stenting?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK592420/,https://www.ncbi.nlm.nih.gov/books/NBK562154/,https://www.ncbi.nlm.nih.gov/books/NBK499997/,
Jul18,Toxic optic neuropathies,Methanol ,Ethambutol ,Amiodarone ,Linezolid ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK482121/,https://www.ncbi.nlm.nih.gov/books/NBK559050/,https://www.ncbi.nlm.nih.gov/books/NBK482154/,https://www.ncbi.nlm.nih.gov/books/NBK539793/,
Jul19,Deficiency and toxic myelopathies,Subacute combined degeneration,Copper deficiency ,Nitrous oxide ,HTLV-1 associated ,yellow,https://radiopaedia.org/articles/subacute-combined-degeneration-of-the-cord-1?lang=us,https://radiopaedia.org/articles/copper-deficiency-myeloneuropathy?lang=us,https://radiopaedia.org/articles/nitrous-oxide-toxicity?lang=us,https://radiopaedia.org/articles/htlv-1-associated-myelopathy?lang=us,
Jul19,Neurologic complications of pregnancy and puerperium,Eclampsia,Cerebral venous thrombosis,Sheehan syndrome,Amniotic fluid embolism,purple,https://www.ncbi.nlm.nih.gov/books/NBK554392/,https://radiopaedia.org/articles/cerebral-venous-thrombosis?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK459166/,https://www.ncbi.nlm.nih.gov/books/NBK559107/,
Jul19,Cognitive screening tools,Mini-Mental State Examination,Montreal Cognitive Assessment,Clock drawing test,Trail Making Test,yellow,https://pmc.ncbi.nlm.nih.gov/articles/PMC8812342/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8407452/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5619222/,https://pubmed.ncbi.nlm.nih.gov/26318386/,
Jul19,Cerebral venous sinuses,Superior sagittal ,Transverse ,Sigmoid ,Straight ,blue,https://radiopaedia.org/articles/superior-sagittal-sinus,https://radiopaedia.org/articles/transverse-sinus,https://radiopaedia.org/articles/sigmoid-sinus,https://radiopaedia.org/articles/straight-sinus,
Jul20,Intrinsic brainstem tumors,Diffuse midline ,Tectal ,Focal brainstem ,Exophytic brainstem ,yellow,https://radiopaedia.org/articles/diffuse-midline-glioma-h3-k27-altered?lang=us,https://radiopaedia.org/articles/tectal-glioma?lang=us,https://radiopaedia.org/articles/focal-brainstem-glioma?lang=us,https://radiopaedia.org/cases/exophytic-brainstem-glioma,
Jul20,Antibiotic-related neurologic toxicities,Encephalopathy,Ototoxicity,Seizures,Peripheral neuropathy,yellow,https://radiopaedia.org/articles/metronidazole-central-nervous-system-toxicity-1?lang=us,https://pmc.ncbi.nlm.nih.gov/articles/PMC1768868/,https://pubmed.ncbi.nlm.nih.gov/24744302/,https://www.ncbi.nlm.nih.gov/books/NBK470526/,
Jul20,Orthostatic hypotension treatments,Midodrine,Fludrocortisone,Droxidopa,Compression stockings,purple,https://www.ncbi.nlm.nih.gov/books/NBK448192/,https://www.ncbi.nlm.nih.gov/books/NBK448192/,https://www.ncbi.nlm.nih.gov/books/NBK448192/,https://www.ncbi.nlm.nih.gov/books/NBK448192/,
Jul20,Skull base foramina,Ovale,Rotundum,Spinosum,Jugular foramen,yellow,https://radiopaedia.org/articles/foramen-ovale-skull?lang=us,https://radiopaedia.org/articles/foramen-rotundum?lang=us,https://radiopaedia.org/articles/foramen-spinosum?lang=us,https://radiopaedia.org/articles/jugular-foramen-2?lang=us,
Jul21,Toxic leukoencephalopathies,Metronidazole-induced encephalopathy,Heroin vapor inhalation leukoencephalopathy,Delayed post-hypoxic leukoencephalopathy,Marchiafava-Bignami disease,blue,https://radiopaedia.org/articles/metronidazole-central-nervous-system-toxicity-1?utm_source=chatgpt.com,https://radiopaedia.org/articles/heroin-induced-leukoencephalopathy?lang=us,https://radiopaedia.org/articles/delayed-posthypoxic-leukoencephalopathy?lang=us,https://radiopaedia.org/articles/marchiafava-bignami-disease,
